"","Date","FTSE","SP","DAX","CAC","ASX","IBEX","MIB","TOPIX","ThreeAus","TenAus","EuroBund","TenCan","TenJap","LongGilt","TenUS","TwoUS","ThirtyUS","AUD","CAD","JPY","CHF","GBP","Cotton","Coffee","Cocoa","Corn","LiveCattle","Soybeans","Gold","Silver","Platinum","BrentCrude","GasOil","Gasoline","HeatingOil","LightCrude"
"86",1998-03-31,0.0096610873686479,0.00856933808558726,0.0104994539047097,0.0101438184349502,0.00999472627602354,0.0109633291520756,0.0292379884827381,0.0166727552452158,0.000537454671968836,0.000676498353773469,0.00241754083078928,0.00242232438965408,0.00212407341888617,0.00359897477583603,0.00274338387566104,0.000887384590727017,0.00471068897100638,0.008813134741027,0.00325448604239852,0.00854682094628294,0.00676454736159681,0.00508459914420712,0.0100847790402543,0.0201587768993576,0.0131528615259283,0.0119988937095248,0.0103145774824841,0.0078533452207759,0.00980889269525686,0.027251138679886,0.0149114912364586,0.0293357780302269,0.0243497815383891,0.026798876379361,0.0252595117212003,0.0295961632814975
"87",1998-04-30,0.00917981089328189,0.00746678409648668,0.0122836859764056,0.0114038996205995,0.00889538556694248,0.016351940884455,0.0267845608976195,0.0159691411697196,0.000478576038867903,0.000605707917089925,0.00263535623761872,0.00265835500751494,0.00210268295299389,0.00395284012460656,0.00261688831089911,0.000810001251795351,0.00456913151940661,0.0067821968332654,0.00283696984674069,0.00738753608690663,0.00589843464926473,0.00421676537493487,0.0114869853415947,0.0196352892946868,0.0128904416028492,0.0110130751789054,0.0104318351690506,0.00740585131174346,0.00717360863431789,0.0225483756929959,0.0131365803647421,0.02887532004546,0.0245736091523954,0.0264425262981869,0.0234703026572099,0.0288522083618526
"88",1998-05-29,0.010130328794913,0.00795358723588285,0.0138572200849475,0.0122422599205872,0.00707650962282321,0.0176639288148006,0.0267996702182881,0.015034731771093,0.000449086048978693,0.000555048591102846,0.00244795641724076,0.00264353837673563,0.00200963488436728,0.00298455620157406,0.00246420129206882,0.00076023689025587,0.00429443658208244,0.00631675514719652,0.00237308058738803,0.00741164476072391,0.00524982619938233,0.0037722879552753,0.0122908984188328,0.0206848408775634,0.0128432094701777,0.012081967460838,0.00804977195032093,0.00762339572098862,0.0069027306542032,0.0197583071962949,0.0149109080189789,0.0296824786509166,0.0263173551348232,0.0266547365561522,0.0236678141006729,0.0323471636409466
"89",1998-06-30,0.0116345861329894,0.0101652607352515,0.0147328287309112,0.0132667691830443,0.00991490198581133,0.0191136507524151,0.0102127710499431,0.0181918246481742,0.000787573319829988,0.000627953176416186,0.00222844135741536,0.00225996048798033,0.00190878150969771,0.00333341227912662,0.00238758389788822,0.000721831470538562,0.00425731813895809,0.00879219789428084,0.00246493133914947,0.0107814203425356,0.00494035936236063,0.00388456858890362,0.0133745286325643,0.021883083672579,0.0130086614889759,0.0148678354279492,0.00786196006735632,0.0122226418787336,0.00819771635527917,0.0172248552222892,0.0134738772399504,0.0225863842671617,0.0184025742860411,0.0198364586172827,0.0173668302430359,0.0352867434934658
"90",1998-07-31,0.011156700665341,0.0100971599645089,0.0128604782721989,0.0126615870604206,0.0103621343491219,0.0161895851874352,0.0131551206837788,0.0175642512346658,0.00077938690212678,0.000544102286887739,0.00167051348632825,0.00178361306810757,0.00239091008464325,0.0032476541400873,0.00188712050892765,0.000567449618465422,0.00359951711382695,0.00926307052804356,0.00251920861785219,0.011187295883235,0.00481098421301309,0.00366178334856174,0.0147960982541077,0.0226137048493874,0.0123650646831943,0.0172524251933347,0.00877041941558113,0.0150947722131235,0.00767828392263256,0.0176953907121227,0.0143577082335864,0.0220397137292734,0.0170032109850622,0.0177387852867102,0.0171525498926175,0.035635211606641
"91",1998-08-31,0.0140805494876908,0.0164855596124231,0.0175490968125723,0.0156370405244775,0.0145136588505935,0.0210715692031001,0.0232228020020827,0.0189927938062928,0.0009572665938023,0.000724127837586213,0.00242200355064309,0.00255736090209886,0.0023358271609918,0.00357113164012131,0.00187847694118992,0.000609931903097998,0.00345830531310782,0.00976367348312992,0.00403862176290593,0.0114114225672472,0.00653944990219847,0.00446806547714199,0.0145378470282512,0.0215657699248929,0.0109198985447953,0.0168575276871645,0.0120571581278491,0.0156358736680796,0.00781514289760614,0.0159702729809604,0.0127723113950798,0.0232092275092851,0.0168921748918009,0.0205306334732286,0.0200590334332096,0.0337571571312502
"92",1998-09-30,0.0164612448436276,0.0207817226107927,0.021199111526911,0.0191825647224299,0.0136058248031834,0.0276251392877401,0.0261807958351644,0.0189955090206488,0.00103815053269817,0.000849717236423592,0.00331169369221843,0.00380634074931313,0.00245957575193785,0.00356097852212124,0.00275307700596031,0.00100598929815503,0.00375628215953609,0.00846463320148168,0.00561927768577857,0.0115509217505327,0.00678976205976707,0.00475155434218645,0.0124995433857464,0.0232934042936121,0.0106988554618239,0.0125169197718045,0.0125142766672585,0.0116369246903155,0.00785921011687085,0.0154018781509344,0.0123346002227568,0.0224156872309292,0.0172895133205674,0.0209106840406595,0.0222785598969871,0.0235530722168965
"93",1998-10-30,0.0203266168650207,0.0219873078576033,0.0270866410363519,0.0244994082659967,0.0157063956983825,0.0310080725102267,0.0251551738646068,0.0267165791625529,0.00111040464062786,0.000993623215906348,0.00477363332830378,0.00502998986082993,0.0027361926825696,0.00558700103178382,0.00476688103612541,0.00147512612772907,0.00679221277777274,0.0104597762744971,0.00664251140069652,0.0163530031405638,0.00882073087714356,0.00586703730237719,0.0125607356459018,0.0231715738421002,0.0108623679177794,0.0125051988298219,0.0108755758965299,0.011045249179124,0.00821196046728371,0.0159966998099682,0.0123861111774794,0.024069841543746,0.020289910353618,0.0221682740058131,0.0234895160489285,0.0240104890900388
"94",1998-11-30,0.0180402692309235,0.0171847734585036,0.0248531704230888,0.0226760439727594,0.0122407114291821,0.0272577442469417,0.0230648120057115,0.0270082211239934,0.000787150514039441,0.000824425806750904,0.00447507387232798,0.00463388878248143,0.00313040625925004,0.00567470407583419,0.00524224764301835,0.00165380662924142,0.00761314174560935,0.00955586475066891,0.00577312021645583,0.0163039922752529,0.00807575257383835,0.00536460345717289,0.0127441020004912,0.0258729000383156,0.0116706797790738,0.0116436759721157,0.00995921638823884,0.0107819274775779,0.00753325424413379,0.0146584701409255,0.0132586927836031,0.0225712133214988,0.0194432332221351,0.022971681411501,0.0197160838668351,0.0215740281079155
"95",1998-12-31,0.0158331733259827,0.0127876627589579,0.0194778782871775,0.0158971099257626,0.00947012136725452,0.0167566492758545,0.0207342257862733,0.0190675870137374,0.000727525444995507,0.000838063424121107,0.00336721620597283,0.00415240928500857,0.00446548137952418,0.00491855218721535,0.00435988226516957,0.00150851071498497,0.00654283035879393,0.00636178075924956,0.00343759719925524,0.00953139244919773,0.00765329696932002,0.00519600519012097,0.0130698441058838,0.0241983231344964,0.0112147259562364,0.00973829825474777,0.0110274933577378,0.0103626552509914,0.00585977428974543,0.0141889021611345,0.0118376912026644,0.0277754521098727,0.0235031771245173,0.0258398887083218,0.0226670464559622,0.0274187854288012
"96",1999-01-29,0.0158390643686734,0.0127454207206593,0.01744407410391,0.0139844823040797,0.0100023997950191,0.0202994488568073,0.0199251476406638,0.0150904609842032,0.000785359313270488,0.000873713701945196,0.00255098758305593,0.00298685597536174,0.0056006101498775,0.00294551336836959,0.0032415015587669,0.00115172911755144,0.00535760527269861,0.0068047158979121,0.00347188293819387,0.0100663341979433,0.00791992632425077,0.00480261263471131,0.0138436475769303,0.0158979143997655,0.0108494212880884,0.00931132022423945,0.0116051692760563,0.00880385030218962,0.00593762934754141,0.0141603398421907,0.0117700383251577,0.0320143575360055,0.0263353950295558,0.0294257551100128,0.0270667725253195,0.0317931683905759
