Date,FTSE,SP,DAX,CAC,ASX,IBEX,MIB,TOPIX,ThreeAus,TenAus,EuroBund,TenCan,TenJap,LongGilt,TenUS,TwoUS,ThirtyUS,AUD,CAD,JPY,CHF,GBP,Cotton,Coffee,Cocoa,Corn,LiveCattle,Soybeans,Gold,Silver,Platinum,BrentCrude,GasOil,Gasoline,HeatingOil,LightCrude
30/09/1993,-0.024907324,-0.0102052,-0.014159191,-0.052674471,0.014854467,-0.056700422,-0.070428583,-0.039120804,-0.001700901,-0.001770112,0.005892392,-0.01939877,0.014609198,-0.00742408,0.005395524,0.001169444,0.001055131,-0.042213235,-0.008522513,-0.013805317,0.037714712,0.006033138,0.034945979,-0.044626749,0.09627661,0.030069658,-0.0174252,-0.052205939,-0.050775464,-0.179597625,-0.063770486,-0.003781997,0.097162288,-0.016339597,0.051945538,0.034726601
29/10/1993,0.042655336,0.018762583,0.075808967,0.027081854,0.076633617,0.071879015,-0.012270182,0.018594352,0.004564606,0.00396608,0.012969654,0.029415779,0.011430599,0.007698691,-0.002440679,-0.000731475,0.001843804,0.036378695,0.011174817,-0.021761971,-0.044718163,-0.007824881,-0.02466294,0.062439042,-0.027302444,0.051752841,-0.001012275,-0.016006744,0.034405502,0.067490287,0.029649677,-0.108727037,-0.088961731,-0.07511924,-0.109927468,-0.114648692
30/11/1993,0,-0.013334865,-0.008683123,-0.039929016,-0.054207642,-0.060053491,-0.061544957,-0.175331474,-0.003288578,-0.003268161,-0.003402008,-0.000975567,0.017648183,0.021728124,-0.015321777,-0.002417672,-0.027801271,-0.011777251,-0.009303668,-0.00663316,-0.002993528,0.005941649,0.048633184,-0.064814848,0.091899285,0.08101217,-0.032996487,0.064578228,0.000933691,0.012281994,-0.014851096,-0.101763315,-0.003405265,-0.149545374,-0.093237173,-0.121928957
31/12/1993,0.066670239,0.008938779,0.082698097,0.067446422,0.075291235,0.086951418,0.123361639,0.053941248,0.002443287,0.001716315,0.014519855,0.020685948,0.015693002,0.037570556,0.00277778,0.000289682,0.002459354,0.031281517,0.010495866,-0.026380479,0.006965103,-0.00721137,0.086904158,-0.081170761,-0.09895895,0.063183835,0.013018299,0.035379452,0.0523818,0.136949286,0.07428093,-0.100504955,-0.153395315,-0.04931817,-0.078787843,-0.099192445
31/01/1994,0.017934546,0.031099331,-0.024472857,0.02295964,0.058350478,0.107415126,0.085281779,0.125589896,0.003291883,0.003853576,-0.007730453,0.021520599,-0.037095845,-0.00939219,0.014594779,0.004116745,0.022933691,0.044631571,-0.006372014,0.028282529,0.023447238,0.023023378,0.137171063,0.011118778,-0.050189745,-0.053014762,0.007440494,-0.010516645,-0.026636634,-0.022148189,-0.030653741,0.08961175,0.016059672,0.092798058,0.187474551,0.078825024
28/02/1994,-0.049664708,-0.032814151,-0.056284392,-0.052528486,-0.056474414,-0.062384128,-0.014486292,-0.00136043,-0.007021344,-0.007345261,-0.036474577,-0.038863655,-0.006452496,-0.049392242,-0.028561487,-0.008028622,-0.041604789,0.007178596,-0.015298184,0.037169511,0.021769766,-0.011378346,0.013686167,0.037495563,0.013172607,-0.01597811,0.008466269,0.011746657,-0.002871308,0.041395573,0.029395088,-0.07262563,-0.040623603,0.032152648,0.014625162,-0.058347588
31/03/1994,-0.072761942,-0.045286882,0.019485082,-0.07263766,-0.058710551,-0.077108586,0.102760074,-0.057781544,-0.007300192,-0.008223266,0.005995619,-0.053023956,0.007594394,-0.040752668,-0.036094578,-0.007306609,-0.046827455,-0.017306464,-0.025906229,0.022531969,0.011777799,0.000931589,-0.013336111,0.073172649,0.007870613,-0.046174315,-0.006179768,-0.008022258,0.024243444,0.070723063,0.070437696,0.013956638,-0.00138417,0.047998549,0.020069083,0.023817964
29/04/1994,0.023204552,0.008025918,0.043858747,0.034134892,0.018768613,0.0152488,0.087186756,0.028848302,-0.003024074,-0.005124316,-0.016462153,-0.006773866,0.002844191,-0.017776951,-0.009156762,-0.007224595,-0.016607736,0.022062874,0.002080892,0.004977155,0.006606258,0.02359688,0.05361521,0.064512549,-0.0439619,0.0047371,-0.040877969,-0.022874254,-0.042746623,-0.08052982,-0.059160278,0.179742758,0.090295004,0.065297617,0.065431583,0.163539645
31/05/1994,-0.059052904,0.012906265,-0.057822204,-0.069305194,0.013319806,-0.015430651,-0.079312505,0.051949654,0.00054072,-0.003394261,-0.025105037,-0.028351413,0.005230168,-0.052992284,-0.003269434,-0.001587362,-0.009356014,0.031259015,0.001246493,-0.033063404,-0.002103655,-0.00541652,0.00323912,0.342043282,0.207417709,0.032545876,-0.094235625,0.065627468,0.024065728,0.030552142,0.004962789,0.065808631,0.021663874,0.080042708,0.054145449,0.118382454
30/06/1994,-0.017715041,-0.029109165,-0.052935079,-0.048603892,-0.041595575,-0.109127936,-0.072918839,-0.011468644,-0.01004764,-0.009159588,-0.005260598,-0.03317338,-0.028511459,0.002190581,-0.007897123,-0.000459066,-0.013797551,-0.013242714,0.000800231,0.060629294,0.051666589,0.022954154,-0.118564746,0.433061098,-0.082873738,-0.08992671,-0.024635556,-0.06912009,-0.006947184,-0.031860009,0.001264058,0.046350175,0.007698412,-0.00526713,0.021175442,0.089766655
